61.18,-149.99,61.17,-150.11,11
63.55,-113.67,63.13,-112.75,11
40.47,-73.89,40.64,-73.76,11
22.31,114.12,22.3,113.9,11
24.95,121.06,25.08,121.23,11
61.17,-150.09,61.18,-149.99,11
61.17,-150.21,61.17,-150.0,11
22.3,113.9,22.29,114.17,11
48.99,-53.56,49.33,-52.54,11
22.3,113.9,22.2,114.08,11
37.45,126.47,37.28,126.62,11
25.08,121.23,24.98,121.1,11
61.17,-150.35,61.17,-150.0,11
49.67,6.32,49.63,6.22,11
61.17,-150.38,61.17,-149.99,11
61.17,-150.11,61.18,-149.99,11
22.3,113.9,22.21,114.08,11
27.15,124.07,26.83,123.65,11
50.74,7.33,50.87,7.14,11
22.31,113.91,22.18,113.74,11
22.17,113.74,22.3,113.9,11
52.32,4.99,52.32,4.76,11
60.3,-61.96,60.38,-60.49,11
22.34,114.06,22.3,113.9,11
49.59,6.12,49.64,6.23,11
37.54,127.68,37.69,128.71,11
49.69,6.37,49.63,6.21,10
29.14,118.73,28.8,118.3,10
25.78,-80.51,25.79,-80.29,10
18.49,106.18,17.81,106.12,10
50.78,7.28,50.87,7.13,10
61.17,-150.18,61.17,-150.0,10
37.37,126.54,37.18,126.71,10
61.17,-150.46,61.17,-150.0,10
19.32,118.1,18.88,117.64,10
16.24,-83.27,16.94,-83.12,10
61.17,-150.28,61.17,-150.0,10
40.5,-73.87,40.64,-73.76,10
37.25,126.64,37.43,126.49,10
50.87,7.14,50.75,7.32,10
38.19,-127.21,38.41,-127.94,10
61.17,-150.0,61.17,-150.37,10
23.25,61.91,23.31,61.2,10
61.17,-150.25,61.17,-150.0,10
30.9,121.91,31.08,121.85,10
22.18,113.74,22.31,113.9,10
65.0,-105.0,64.49,-103.73,10
22.17,113.74,22.3,113.91,10
50.81,7.23,50.87,7.14,10
22.58,118.54,23.07,119.25,10
22.31,113.92,22.29,113.82,10
61.17,-150.26,61.17,-150.0,10
52.33,5.01,52.32,4.76,10
35.58,140.51,35.74,140.39,10
22.31,113.92,22.28,113.81,10
37.45,126.47,37.31,126.59,10
37.32,126.58,37.45,126.47,10
37.45,126.47,37.32,126.59,10
22.32,114.09,22.3,113.9,10
37.21,126.68,37.38,126.53,10
51.01,-49.83,50.87,-50.69,10
22.26,113.8,22.3,113.92,10
40.88,49.38,40.81,50.36,10
61.17,-150.17,61.18,-150.0,10
25.08,121.23,24.96,121.07,10
41.97,-87.8,41.97,-87.91,10
49.33,-52.54,49.64,-51.48,10
40.46,-73.9,40.64,-73.76,10
61.17,-150.1,61.18,-149.99,10
50.79,7.26,50.87,7.13,10
41.97,-87.72,41.97,-87.92,10
61.17,-150.0,61.27,-150.13,10
49.68,6.35,49.63,6.21,10
22.27,113.78,22.31,113.92,10
41.97,-87.69,41.97,-87.92,10
50.09,8.78,50.04,8.56,10
25.76,122.57,26.19,123.25,10
61.17,-149.99,61.17,-150.37,10
22.28,114.2,22.3,113.9,10
37.18,123.99,37.19,124.86,10
22.3,113.9,22.31,114.13,10
37.18,126.71,37.37,126.54,10
61.18,-150.0,61.17,-150.13,10
50.09,8.79,50.03,8.55,9
22.28,113.81,22.31,113.92,9
33.95,-118.28,33.93,-118.41,9
62.88,-112.23,63.33,-113.18,9
61.17,-150.45,61.17,-150.0,9
31.29,122.12,31.2,121.6,9
23.88,113.54,24.28,113.1,9
22.28,114.22,22.3,113.9,9
-23.52,-74.72,-24.17,-74.52,9
62.11,-56.22,62.53,-54.97,9
37.49,126.43,37.52,126.07,9
24.96,121.08,25.08,121.23,9
61.17,-150.24,61.17,-150.0,9
61.18,-149.99,61.17,-150.1,9
61.17,-150.0,61.17,-150.34,9
40.64,-73.76,40.48,-73.88,9
22.18,113.74,22.31,113.91,9
22.3,113.9,22.17,113.74,9
49.67,6.34,49.63,6.21,9
60.97,75.29,60.92,76.61,9
29.21,118.82,28.89,118.41,9
61.17,-150.0,61.17,-150.19,9
31.15,130.93,31.61,131.89,9
55.19,30.07,55.33,31.19,9
61.17,-150.47,61.17,-150.01,9
41.97,-87.7,41.97,-87.92,9
61.17,-150.0,61.17,-150.36,9
33.93,-118.41,33.95,-118.27,9
23.31,61.2,23.43,60.52,9
22.16,113.75,22.29,113.88,9
25.08,121.23,24.97,121.08,9
61.18,-149.99,61.17,-150.14,9
61.17,-150.46,61.17,-150.02,9
61.17,-150.49,61.17,-150.02,9
33.96,-118.17,33.93,-118.41,9
22.3,113.9,22.24,114.08,9
40.62,35.4,40.31,36.31,9
52.33,5.04,52.32,4.76,9
33.95,-118.23,33.93,-118.41,9
12.05,-81.4,12.62,-81.72,9
61.17,-150.0,61.24,-150.09,9
33.95,-118.21,33.93,-118.41,9
35.88,131.19,35.83,130.64,9
22.28,113.8,22.31,113.92,9
22.28,113.79,22.31,113.92,9
1.35,103.98,1.16,103.92,9
31.08,121.85,30.9,121.91,9
41.97,-87.79,41.97,-87.91,9
50.07,8.7,50.03,8.56,9
61.17,-150.0,61.26,-150.11,9
61.68,-57.43,62.11,-56.22,9
23.89,106.27,23.79,107.17,9
61.17,-150.13,61.18,-149.99,9
59.96,-169.9,59.69,-171.21,9
51.04,-49.34,50.95,-50.24,9
-12.96,21.76,-13.6,21.98,9
22.3,113.92,22.21,113.74,9
-38.09,170.83,-38.01,170.05,9
35.83,130.7,35.9,130.12,9
41.97,-87.73,41.97,-87.92,9
49.63,6.21,49.69,6.38,9
